"count","p"
7,"http://dbpedia.org/ontology/managementPlace"
1,"http://dbpedia.org/property/prevtitle"
2,"http://dbpedia.org/property/associateEditor"
1,"http://dbpedia.org/property/lastPublished"
4,"http://dbpedia.org/property/t1y"
1,"http://dbpedia.org/property/deputyHeadteacher"
1,"http://dbpedia.org/property/number1Type"
16,"http://dbpedia.org/property/award1n"
1,"http://dbpedia.org/property/albumCover"
25,"http://dbpedia.org/property/iso2b"
1,"http://dbpedia.org/property/aoc"
1,"http://dbpedia.org/property/altresFuni"
3,"http://dbpedia.org/property/odb"
4,"http://dbpedia.org/property/fcumpired"
1,"http://dbpedia.org/property/nolegend"
13,"http://dbpedia.org/property/thisEp"
8,"http://dbpedia.org/property/radstandmittender"
2,"http://dbpedia.org/property/jakoNames"
2,"http://dbpedia.org/property/legalNl"
1,"http://dbpedia.org/property/_percent_27_percent_27_percent_27postalCode"
1,"http://dbpedia.org/property/underConstruction"
1,"http://dbpedia.org/property/estimatedLifetime"
3,"http://dbpedia.org/property/cuba"
1,"http://dbpedia.org/property/wingBackClub"
122,"http://dbpedia.org/ontology/island"
23,"http://dbpedia.org/property/venerated"
1,"http://dbpedia.org/property/corporateOrganisation"
20,"http://dbpedia.org/property/champs"
4,"http://dbpedia.org/property/postr_percent_C3_percent_B8roshamar"
17,"http://dbpedia.org/property/tributary"
57,"http://dbpedia.org/property/winnerName"
10,"http://dbpedia.org/property/firmLocation"
17,"http://dbpedia.org/property/stateAssemblySeat"
1,"http://dbpedia.org/property/assistantPrincipalsLabel"
61,"http://dbpedia.org/property/kesseldruck"
1,"http://dbpedia.org/property/nativeSpeakers"
1,"http://dbpedia.org/property/initiative"
49,"http://dbpedia.org/property/admittancedate"
3,"http://dbpedia.org/property/startEngines"
3,"http://dbpedia.org/property/_1rpt3Loc"
1,"http://dbpedia.org/property/teamyears"
2,"http://dbpedia.org/property/extraHdr"
586,"http://dbpedia.org/property/portrayed"
1,"http://dbpedia.org/property/endNames"
35,"http://dbpedia.org/ontology/torchBearer"
1,"http://dbpedia.org/property/militaryStatus"
1,"http://dbpedia.org/property/week132Color"
2,"http://dbpedia.org/property/fathername"
1,"http://dbpedia.org/property/bar10Text"
1,"http://dbpedia.org/property/gearbox"
2,"http://dbpedia.org/property/deadEnd"
1,"http://dbpedia.org/property/widths"
1,"http://dbpedia.org/property/identifier"
5,"http://dbpedia.org/property/wcchampions"
10,"http://dbpedia.org/property/pastCommanders"
133,"http://dbpedia.org/property/aprHi_percent_C2_percent_B0f"
1,"http://dbpedia.org/property/posY"
1654,"http://dbpedia.org/property/cfbdwid"
16,"http://dbpedia.org/property/ruAppearancesa"
1,"http://dbpedia.org/property/opt3n"
2,"http://dbpedia.org/property/fname"
6,"http://dbpedia.org/property/debut2league"
4,"http://dbpedia.org/property/week1722Color"
19,"http://dbpedia.org/property/dialect"
23,"http://dbpedia.org/property/away2player"
6,"http://dbpedia.org/property/assoc.Acts"
24,"http://dbpedia.org/property/allStadiums"
1,"http://dbpedia.org/property/otherNamePonnadStrict"
2,"http://dbpedia.org/property/inspector"
727,"http://dbpedia.org/ontology/discharge"
3,"http://dbpedia.org/property/maintAbbrev"
4,"http://dbpedia.org/property/imgW"
1,"http://dbpedia.org/property/designatedNrhpTpe"
4,"http://dbpedia.org/property/soundMix"
4,"http://dbpedia.org/property/week82Color"
6,"http://dbpedia.org/property/goalsFor2008Season"
1,"http://dbpedia.org/property/sixth"
100,"http://dbpedia.org/property/cameraName"
23,"http://dbpedia.org/property/ikfRank"
1,"http://dbpedia.org/property/patronSaint_percent_27sDay"
1,"http://dbpedia.org/property/deansVerger"
1,"http://dbpedia.org/property/fantasyTaskForce"
1,"http://dbpedia.org/property/seoul"
12,"http://dbpedia.org/property/leistungskennziffer"
64,"http://dbpedia.org/property/statseason"
2,"http://dbpedia.org/property/jointChiefStart"
13,"http://dbpedia.org/property/minaretQuantity"
35,"http://dbpedia.org/property/necktype"
155,"http://dbpedia.org/property/gauge"
46,"http://dbpedia.org/property/ncaarunnerup"
140,"http://dbpedia.org/property/distanceLaps"
12,"http://dbpedia.org/ontology/currentStatus"
9,"http://dbpedia.org/property/sdr"
1,"http://dbpedia.org/property/numPatients"
32,"http://dbpedia.org/property/urban"
1,"http://dbpedia.org/property/peak16c"
2724,"http://dbpedia.org/property/ecNumber"
1,"http://dbpedia.org/property/totalAsOf"
1,"http://dbpedia.org/property/saintTitles"
93,"http://dbpedia.org/property/trackNo"
245,"http://dbpedia.org/property/monarch"
10,"http://dbpedia.org/property/ncaatourney"
65,"http://dbpedia.org/property/poleTimeMotogp"
40,"http://dbpedia.org/property/acquisitionYear"
1,"http://dbpedia.org/property/note2Colour"
251,"http://dbpedia.org/property/retiredate"
7,"http://dbpedia.org/property/gtTop"
8,"http://dbpedia.org/property/daysonstrike"
2,"http://dbpedia.org/property/novRainCm"
1,"http://dbpedia.org/property/subjectsOffered"
1,"http://dbpedia.org/property/classWebsite"
9,"http://dbpedia.org/property/reactor"
2,"http://dbpedia.org/property/armedSkills"
120,"http://dbpedia.org/property/votingAge"
1,"http://dbpedia.org/property/bulkWaterCarriers"
38,"http://dbpedia.org/property/cj"
58,"http://dbpedia.org/property/priest"
21,"http://dbpedia.org/property/longtitudedegrees"
1,"http://dbpedia.org/property/ignNes"
2,"http://dbpedia.org/property/audienceShare"
1,"http://dbpedia.org/property/nonOfficialLanguages"
21,"http://dbpedia.org/property/locName"
1,"http://dbpedia.org/property/headquartered"
1,"http://dbpedia.org/property/bangBangBoomCake_percent_3C/gallery_percent_3EReleased"
3,"http://dbpedia.org/property/pastTenants"
1,"http://dbpedia.org/property/framestyle"
6,"http://dbpedia.org/property/t4high"
4,"http://dbpedia.org/property/hoflink"
255,"http://dbpedia.org/ontology/usSales"
34,"http://dbpedia.org/property/imgsize"
21204,"http://xmlns.com/foaf/0.1/surname"
36,"http://dbpedia.org/property/wcdebut"
2,"http://dbpedia.org/property/airCond.BusFare"
12383,"http://dbpedia.org/property/club"
8,"http://dbpedia.org/property/poleRider250Country"
9,"http://dbpedia.org/property/prisoners"
38,"http://dbpedia.org/property/wharfName"
46,"http://dbpedia.org/property/metallicity"
1,"http://dbpedia.org/property/populationEstimateAsOf"
48,"http://dbpedia.org/property/drainsfrom"
1,"http://dbpedia.org/property/archiveurl"
1,"http://dbpedia.org/property/genre_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0"
20,"http://dbpedia.org/property/tram"
12,"http://dbpedia.org/property/gdpPppYear"
5,"http://dbpedia.org/property/motd"
265,"http://dbpedia.org/property/schoolColors"
112,"http://dbpedia.org/property/vicar"
3,"http://dbpedia.org/property/firstDate"
10,"http://dbpedia.org/property/fka"
13,"http://dbpedia.org/property/propDiaM"
4,"http://dbpedia.org/property/ottScore1A"
1,"http://dbpedia.org/property/outputcurrent"
1,"http://dbpedia.org/property/mesorregi_percent_C3_percent_A3o"
4,"http://dbpedia.org/property/proTemDistrict"
1,"http://dbpedia.org/property/minorityLeader"
4,"http://dbpedia.org/property/efTeam"
10,"http://dbpedia.org/property/noTeams"
1,"http://dbpedia.org/property/displaced"
9,"http://dbpedia.org/property/associatedUnits"
3,"http://dbpedia.org/property/bar3To"
3,"http://dbpedia.org/property/fieldProducer"
1,"http://dbpedia.org/property/adultFilms"
1,"http://dbpedia.org/property/imageCbd"
3,"http://dbpedia.org/property/numRuralLocalityDivs"
31,"http://dbpedia.org/property/hm19Exit"
1,"http://dbpedia.org/property/referencia"
1,"http://dbpedia.org/property/quarterDate"
33,"http://dbpedia.org/property/wives"
1653,"http://dbpedia.org/property/datebirth"
151,"http://dbpedia.org/property/heightIn"
3,"http://dbpedia.org/property/week618Color"
1,"http://dbpedia.org/property/firstArchbishop"
45,"http://dbpedia.org/ontology/largestWin"
40,"http://dbpedia.org/property/augHum"
5,"http://dbpedia.org/property/rd2Score11Agg"
1,"http://dbpedia.org/property/podiumsInWrcFormula"
1,"http://dbpedia.org/property/activesince"
1,"http://dbpedia.org/property/overlay9color"
1,"http://dbpedia.org/property/uitmonding"
1,"http://dbpedia.org/property/occurence"
2762,"http://dbpedia.org/property/affiliations"
1,"http://dbpedia.org/property/sir"
6,"http://dbpedia.org/property/blankEmblemAlt"
10172306,"http://dbpedia.org/property/wikilink"
52,"http://dbpedia.org/property/closingYear"
8,"http://dbpedia.org/property/rof"
114,"http://dbpedia.org/property/r3c"
1,"http://dbpedia.org/property/_10000m"
90,"http://dbpedia.org/property/memoryCard"
1,"http://dbpedia.org/property/closedReductions"
3,"http://dbpedia.org/property/settle"
25,"http://dbpedia.org/property/archdiocese"
1,"http://dbpedia.org/property/editor_percent_26Ublisher"
1,"http://dbpedia.org/property/demolishttp//en.wikipedia.org/w/index.php_percent_3Ftitle"
9,"http://dbpedia.org/property/gb"
7,"http://dbpedia.org/property/edit"
22,"http://dbpedia.org/property/coaImgPath"
1,"http://dbpedia.org/property/hindi"
1,"http://dbpedia.org/property/averageEnrollment"
1,"http://dbpedia.org/property/singlestitlesParentsName"
1,"http://dbpedia.org/property/environmental"
4,"http://dbpedia.org/property/athldirector"
2,"http://dbpedia.org/property/nwrWii"
2,"http://dbpedia.org/property/mayorDate"
12,"http://dbpedia.org/property/altPayload"
3,"http://dbpedia.org/property/additionalMembersOfPerformingBand"
6,"http://dbpedia.org/property/comp4Result"
1,"http://dbpedia.org/property/countySqMi"
1,"http://dbpedia.org/property/populationEst._percent_282007_percent_29"
41,"http://dbpedia.org/property/netImageFile"
9,"http://dbpedia.org/property/coDrivers"
1,"http://dbpedia.org/property/athleticNickname"
1,"http://dbpedia.org/property/collegeRecords"
123,"http://dbpedia.org/property/exports"
91,"http://dbpedia.org/property/kickboxingwins"
24,"http://dbpedia.org/ontology/ruralMunicipality"
69,"http://dbpedia.org/property/dateClosed"
96,"http://dbpedia.org/property/r4LengthF"
2,"http://dbpedia.org/property/ruGoalsb"
47,"http://dbpedia.org/property/michscore"
32,"http://dbpedia.org/property/ruCoachupdate"
3,"http://dbpedia.org/property/city5Pop"
99,"http://dbpedia.org/property/year4start"
101,"http://dbpedia.org/property/autor"
3,"http://dbpedia.org/property/mostHr"
5,"http://dbpedia.org/property/pcfbest"
40,"http://dbpedia.org/property/promteam"
1,"http://dbpedia.org/property/usableFuel"
16,"http://dbpedia.org/ontology/callSign"
1,"http://dbpedia.org/property/opm_percent_28aus_percent_29"
4,"http://dbpedia.org/property/week622Color"
1,"http://dbpedia.org/property/otrosNombres"
10,"http://dbpedia.org/property/religious"
173,"http://dbpedia.org/property/indivhonour"
1,"http://dbpedia.org/property/associate6End"
4,"http://dbpedia.org/property/emirateName"
1,"http://dbpedia.org/property/distort.jpgReleased"
20,"http://dbpedia.org/property/connectsTo"
34,"http://dbpedia.org/property/automorphisms"
1,"http://dbpedia.org/property/exhibitionDesigners"
1,"http://dbpedia.org/property/ad/ap"
1,"http://dbpedia.org/property/academicHead"
90,"http://dbpedia.org/property/mapx"
6,"http://dbpedia.org/property/investors"
23,"http://dbpedia.org/property/champwins"
1,"http://dbpedia.org/property/residencePriorToApprehension"
11,"http://dbpedia.org/property/ppoty"
3,"http://dbpedia.org/property/chaplains"
1,"http://dbpedia.org/property/arbagroup"
287,"http://dbpedia.org/ontology/firstRace"
4,"http://dbpedia.org/property/_125RaceWins"
1,"http://dbpedia.org/property/_3optionname"
1,"http://dbpedia.org/property/isr"
68313,"http://dbpedia.org/property/fullname"
2989,"http://dbpedia.org/ontology/district"
4,"http://dbpedia.org/property/chartposition"
2,"http://dbpedia.org/property/partFold"
1,"http://dbpedia.org/property/artsTaught"
1,"http://dbpedia.org/property/img_percent_3CaHref"
1,"http://dbpedia.org/property/giantbomb.com"
1,"http://dbpedia.org/property/backingVocals"
223,"http://dbpedia.org/property/areaSqMi"
2,"http://dbpedia.org/property/builtBetween"
503,"http://dbpedia.org/property/rss"
1,"http://dbpedia.org/property/latmchange"
24,"http://dbpedia.org/property/sabr"
2,"http://dbpedia.org/property/fedrealm"
33,"http://dbpedia.org/property/vertexCount"
43,"http://dbpedia.org/property/olympicDate"
71,"http://dbpedia.org/ontology/youthClub"
5,"http://dbpedia.org/property/populationsize"
1,"http://dbpedia.org/property/coEditors"
31,"http://dbpedia.org/property/placeLord"
77,"http://dbpedia.org/property/rd3t2Loc"
1,"http://dbpedia.org/property/awHelmet"
84,"http://dbpedia.org/property/mhv"
135,"http://dbpedia.org/property/lastYear"
3,"http://dbpedia.org/property/arenaName"
1,"http://dbpedia.org/property/gilfriend"
2,"http://dbpedia.org/property/t9y"
32,"http://dbpedia.org/property/car"
1,"http://dbpedia.org/property/previousprevious"
469,"http://dbpedia.org/property/mission"
3,"http://dbpedia.org/property/averageWindSpeed"
111,"http://dbpedia.org/property/borndied"
13,"http://dbpedia.org/property/lifeMale"
28,"http://dbpedia.org/property/cholesterol"
11,"http://dbpedia.org/property/rd1Score09Agg"
82,"http://dbpedia.org/ontology/firstWin"
4,"http://dbpedia.org/property/telants"
15,"http://dbpedia.org/property/semiDate"
30,"http://dbpedia.org/property/team1Twenty20sMostWickets"
29,"http://dbpedia.org/property/imageTugra"
2,"http://dbpedia.org/property/overlay14tip"
1,"http://dbpedia.org/property/officalCharityGroup"
1,"http://dbpedia.org/property/officeAddress"
14,"http://dbpedia.org/property/otherGradeLabel"
16,"http://dbpedia.org/property/publicAccess"
26,"http://dbpedia.org/property/rgStarter"
1,"http://dbpedia.org/property/artisticBeginning"
40,"http://dbpedia.org/property/firstNat"
1,"http://dbpedia.org/property/totalEpisodes"
28,"http://dbpedia.org/property/rd2t7Loc"
1,"http://dbpedia.org/property/servant"
724,"http://dbpedia.org/property/depth"
136,"http://dbpedia.org/property/octMean_percent_C2_percent_B0c"
216,"http://dbpedia.org/property/awardedBy"
51,"http://dbpedia.org/property/sock"
1,"http://dbpedia.org/property/comarca"
3,"http://dbpedia.org/property/weightImperial"
1,"http://dbpedia.org/property/_1v7a"
4,"http://dbpedia.org/property/slf"
1,"http://dbpedia.org/property/originalMsrp"
6,"http://dbpedia.org/property/giX"
2,"http://dbpedia.org/property/dublinDistanceMi"
3,"http://dbpedia.org/property/keys"
3,"http://dbpedia.org/property/paintingAlignment"
3,"http://dbpedia.org/property/onDemand"
3,"http://dbpedia.org/property/mediatype"
1,"http://dbpedia.org/property/auccession"
10,"http://dbpedia.org/property/arwuLife"
1,"http://dbpedia.org/property/uphillCapacity"
35,"http://dbpedia.org/property/representation"
1,"http://dbpedia.org/property/house4Vp"
78,"http://dbpedia.org/property/laps"
107,"http://dbpedia.org/ontology/buildingStartDate"
1,"http://dbpedia.org/property/loci3rows"
13,"http://dbpedia.org/ontology/goldenCalfAward"
813,"http://dbpedia.org/ontology/amgid"
3,"http://dbpedia.org/property/knownAliases"
4,"http://dbpedia.org/property/rd2Note"
1,"http://dbpedia.org/property/egmGba"
2,"http://dbpedia.org/property/hm46Enter"
1,"http://dbpedia.org/property/p4alinebackground"
1,"http://dbpedia.org/property/period1Text"
1,"http://dbpedia.org/property/companyOwner"
104,"http://dbpedia.org/property/journal"
32,"http://dbpedia.org/property/bowlgame"
535,"http://dbpedia.org/property/sepPrecipMm"
1,"http://dbpedia.org/property/suppress"
12,"http://dbpedia.org/property/indij2y"
2,"http://dbpedia.org/property/videourl"
2,"http://dbpedia.org/property/principalDesignate"
1,"http://dbpedia.org/property/vgWii"
135,"http://dbpedia.org/property/foundedPlace"
1,"http://dbpedia.org/property/cruisingSpeedMain"
2,"http://dbpedia.org/property/electricSystem"
1,"http://dbpedia.org/property/coiuntry"
1,"http://dbpedia.org/property/featuresEditor"
7,"http://dbpedia.org/property/fourthPitch"
3,"http://dbpedia.org/property/firstUseDate"
1,"http://dbpedia.org/property/uaqJunc"
130,"http://dbpedia.org/property/faceList"
2,"http://dbpedia.org/property/religiousstance"
2,"http://dbpedia.org/property/febRainCm"
1,"http://dbpedia.org/property/novelBy"
2,"http://dbpedia.org/property/highestLongEw"
1,"http://dbpedia.org/property/egmDs"
2,"http://dbpedia.org/property/whildraws"
1,"http://dbpedia.org/property/schoolViceCaptatins"
6211,"http://dbpedia.org/property/president"
2,"http://dbpedia.org/property/hqlocmapwidth"
4,"http://dbpedia.org/property/newsEditor"
2,"http://dbpedia.org/property/orbitalperiod"
1,"http://dbpedia.org/property/dinMamma"
18,"http://dbpedia.org/property/postalcodeprefix"
2,"http://dbpedia.org/property/sourceCoordinatesNote"
2,"http://dbpedia.org/property/rd1Team32Goals"
4,"http://dbpedia.org/property/crew_percent_28s_percent_29"
5,"http://dbpedia.org/property/faculties"
9,"http://dbpedia.org/property/custom1link"
413,"http://dbpedia.org/property/ordoAuthority"
465,"http://dbpedia.org/property/fcTopScore"
12,"http://dbpedia.org/property/characterLifespan"
1,"http://dbpedia.org/property/suvivors"
4,"http://dbpedia.org/property/blpUnsourced"
1,"http://dbpedia.org/property/permanentShows"
36,"http://dbpedia.org/property/expansionSymbol"
1,"http://dbpedia.org/property/desktop"
1,"http://dbpedia.org/property/areaLink"
2,"http://dbpedia.org/property/peabodyawards"
2,"http://dbpedia.org/property/week1316Color"
1,"http://dbpedia.org/property/lawapplied"
1,"http://dbpedia.org/property/athleticAffiliation"
6,"http://dbpedia.org/property/mintage"
39,"http://dbpedia.org/property/postUnion"
1,"http://dbpedia.org/property/secondLanguage"
12,"http://dbpedia.org/property/episodeNo."
1,"http://dbpedia.org/property/janSnowfallCm"
50,"http://dbpedia.org/property/placeOfChristening"
1,"http://dbpedia.org/property/firstMate"
3,"http://dbpedia.org/property/assetsUnderManagement"
2,"http://dbpedia.org/property/categories"
1,"http://dbpedia.org/property/firstWeekCollection"
1,"http://dbpedia.org/property/caualties"
460,"http://dbpedia.org/property/previouscomp"
1,"http://dbpedia.org/property/auxgenerator"
3,"http://dbpedia.org/property/rpm"
2,"http://dbpedia.org/property/week49Color"
1,"http://dbpedia.org/property/schoolCount"
4359,"http://dbpedia.org/property/venue"
176,"http://dbpedia.org/property/dissent"
64,"http://dbpedia.org/property/authorAbbrevBot"
154,"http://dbpedia.org/property/kshCode"
11,"http://dbpedia.org/property/dependencyLiability"
4,"http://dbpedia.org/property/week1721Color"
1,"http://dbpedia.org/property/lanuguage"
455,"http://dbpedia.org/property/mainspan"
2,"http://dbpedia.org/property/news"
1,"http://dbpedia.org/property/android"
7,"http://dbpedia.org/property/conference5Teams"
2258,"http://dbpedia.org/ontology/numberOfStaff"
1,"http://dbpedia.org/property/partyNameCa"
33,"http://dbpedia.org/property/jib"
3,"http://dbpedia.org/property/final2year"
1,"http://dbpedia.org/property/rye"
11,"http://dbpedia.org/property/rd4Score01Agg"
1,"http://dbpedia.org/property/projectAdministrators"
1,"http://dbpedia.org/property/tMax"
78,"http://dbpedia.org/property/trainbrakes"
50,"http://dbpedia.org/property/useDates"
407,"http://dbpedia.org/property/continentalcup2Qualifiers"
1,"http://dbpedia.org/property/governmentCountry"
4,"http://dbpedia.org/property/coHostCity"
1,"http://dbpedia.org/property/cthulhu"
19,"http://dbpedia.org/property/transisbn"
2,"http://dbpedia.org/property/currenteam"
43707,"http://dbpedia.org/property/label"
11,"http://dbpedia.org/property/literaryMagazine"
4,"http://dbpedia.org/property/revenues"
1,"http://dbpedia.org/property/abb"
2,"http://dbpedia.org/ontology/numberOfPads"
54,"http://dbpedia.org/ontology/distanceToBelfast"
1,"http://dbpedia.org/property/selectmanChairman"
28,"http://dbpedia.org/property/numbermainstars"
3,"http://dbpedia.org/property/travel_percent_2CF/r"
2,"http://dbpedia.org/property/person2name"
18,"http://dbpedia.org/property/prevestfold"
2,"http://dbpedia.org/property/newsShow"
1335,"http://dbpedia.org/property/shipOwner"
2,"http://dbpedia.org/property/impactyear"
51,"http://dbpedia.org/property/stagekm"
1,"http://dbpedia.org/property/lon6Min"
9,"http://dbpedia.org/property/assistantreferees"
896,"http://dbpedia.org/property/shipIdentification"
17,"http://dbpedia.org/property/reopened"
3,"http://dbpedia.org/property/hm29Enter"
6,"http://dbpedia.org/property/kommentar"
1,"http://dbpedia.org/property/hqlocmapheight"
1,"http://dbpedia.org/property/ruProvenceyears"
683,"http://dbpedia.org/ontology/shoreLength"
38,"http://dbpedia.org/property/inUniverse"
1,"http://dbpedia.org/property/supervisorOfConstruction"
1,"http://dbpedia.org/property/storyline"
205,"http://dbpedia.org/property/customValue"
1,"http://dbpedia.org/property/nuj"
1,"http://dbpedia.org/property/torch"
56,"http://dbpedia.org/property/firstyear"
1,"http://dbpedia.org/property/undergraduateDegrees"
61,"http://dbpedia.org/property/thiaminMg"
2,"http://dbpedia.org/property/conference11Teams"
69,"http://dbpedia.org/property/origissues"
25,"http://dbpedia.org/property/highestBreak"
1,"http://dbpedia.org/property/fileFormat"
42,"http://dbpedia.org/ontology/Planet/surfaceArea"
11,"http://dbpedia.org/property/fast2RiderSbkCountry"
54,"http://dbpedia.org/property/matchplay"
29,"http://dbpedia.org/property/tours_percent_28points_percent_29"
1,"http://dbpedia.org/property/latn"
1,"http://dbpedia.org/property/unbuilt"
340,"http://dbpedia.org/property/imagecaption"
3,"http://dbpedia.org/property/magneticMoment"
1,"http://dbpedia.org/property/benha"
436,"http://dbpedia.org/property/bowloutcome"
1,"http://dbpedia.org/property/gameTime"
1,"http://dbpedia.org/property/defchampwcqd"
3,"http://dbpedia.org/property/nllcomname"
1,"http://dbpedia.org/property/seatsInTheEuropeanParliament"
2,"http://dbpedia.org/property/screenName"
17,"http://dbpedia.org/property/imagereverse"
626,"http://dbpedia.org/property/cityhalllink"
1,"http://dbpedia.org/property/rangeWithAuxFuelAlt"
1,"http://dbpedia.org/property/conference5Ties"
2,"http://dbpedia.org/property/subfmailia"
70,"http://dbpedia.org/property/aflallstar"
95,"http://dbpedia.org/property/espnRefTitle"
2,"http://dbpedia.org/property/yourMontereyBayFormerCallsigns"
3,"http://dbpedia.org/property/clubchampions"
3,"http://dbpedia.org/property/travelcentre"
116,"http://dbpedia.org/property/lowest"
9,"http://dbpedia.org/property/mapImageFile"
1,"http://dbpedia.org/property/group1style"
1,"http://dbpedia.org/property/alanSmithLeague"
1,"http://dbpedia.org/property/deanOfFinancialServices"
7,"http://dbpedia.org/property/peerReviewed"
3,"http://dbpedia.org/property/carriageway18Type"
6,"http://dbpedia.org/property/governordate"
1,"http://dbpedia.org/property/grad/postgrad"
2,"http://dbpedia.org/ontology/lastFlightStartDate"
1,"http://dbpedia.org/property/motortyp"
1,"http://dbpedia.org/property/popuslationTotal"
1,"http://dbpedia.org/property/navbox"
1,"http://dbpedia.org/property/xExtraColumn"
1,"http://dbpedia.org/property/bootlegAlias"
6,"http://dbpedia.org/property/indij"
7,"http://dbpedia.org/ontology/largestSettlement"
263,"http://dbpedia.org/property/statArea"
1,"http://dbpedia.org/property/subfamia"
138,"http://dbpedia.org/property/nominator"
1,"http://dbpedia.org/property/extraCurricularActivitiesHead"
5,"http://dbpedia.org/property/race2Distance"
75,"http://dbpedia.org/property/nativeNameLang"
43,"http://dbpedia.org/property/pastLeague"
1,"http://dbpedia.org/property/patentOriginator"
1,"http://dbpedia.org/property/loveInterest"
18,"http://dbpedia.org/property/pkStarter"
7,"http://dbpedia.org/property/artisticdirector"
2,"http://dbpedia.org/property/h4Surface"
1,"http://dbpedia.org/property/lagtwins"
2,"http://dbpedia.org/property/coachpfr"
32,"http://dbpedia.org/property/textualBasis"
8,"http://dbpedia.org/property/presentationScore5Sp"
5,"http://dbpedia.org/property/tradeEnd"
6,"http://dbpedia.org/property/unitsSold"
1,"http://dbpedia.org/property/finaldissolution"
19,"http://dbpedia.org/property/playoffRecord"
14,"http://dbpedia.org/property/firstAppearanceOf"
4,"http://dbpedia.org/property/shortsL"
1398,"http://dbpedia.org/property/tribus"
140,"http://dbpedia.org/property/domains"
171,"http://dbpedia.org/property/signImage"
5591,"http://dbpedia.org/property/yearsactive"
1172,"http://dbpedia.org/ontology/emedicineTopic"
24,"http://dbpedia.org/property/englishdate"
4,"http://dbpedia.org/property/t7y"
1,"http://dbpedia.org/property/bookingAgent"
1,"http://dbpedia.org/property/architectre"
10,"http://dbpedia.org/property/interest"
3,"http://dbpedia.org/property/_3rdparty"
61,"http://dbpedia.org/property/headname"
81,"http://dbpedia.org/property/staten"
13,"http://dbpedia.org/property/secspan"
2892,"http://dbpedia.org/property/stadiumName"
33,"http://dbpedia.org/property/cfldraftedyear"
30,"http://dbpedia.org/property/lineLength"
3,"http://dbpedia.org/property/issued"
4,"http://dbpedia.org/property/child3agency"
252,"http://dbpedia.org/property/startdate"
2,"http://dbpedia.org/property/burningCopying"
1,"http://dbpedia.org/property/headPrefects"
1,"http://dbpedia.org/property/tipoPousada"
6,"http://dbpedia.org/property/internationalStudents"
2,"http://dbpedia.org/property/reEquipmentDate"
4,"http://dbpedia.org/property/hangulb"
125,"http://dbpedia.org/property/junHi_percent_C2_percent_B0f"
1,"http://dbpedia.org/property/sideEffects"
1,"http://dbpedia.org/property/khlJuniorDraft"
48,"http://dbpedia.org/ontology/highwaySystem"
1,"http://dbpedia.org/property/slist"
2,"http://dbpedia.org/property/officertitle"
5,"http://dbpedia.org/property/periargPrimary"
10,"http://dbpedia.org/property/lowerHouse"
41,"http://dbpedia.org/property/creativeDirector"
2,"http://dbpedia.org/property/wiFi"
28,"http://dbpedia.org/property/propName"
5,"http://dbpedia.org/property/heteropolymer"
8,"http://dbpedia.org/property/voicesOf"
1,"http://dbpedia.org/property/advertisingAgency"
6,"http://dbpedia.org/property/tng"
1,"http://dbpedia.org/property/populationDensityBlank3Km"
2,"http://dbpedia.org/property/hm42Exit"
1,"http://dbpedia.org/property/gloves"
13,"http://dbpedia.org/property/morphology"
2,"http://dbpedia.org/property/award14w"
7,"http://dbpedia.org/property/stage4fuel"
1,"http://dbpedia.org/property/woodFingerboard"
1,"http://dbpedia.org/property/consensusNatltitles"
1,"http://dbpedia.org/property/lmited"
1,"http://dbpedia.org/property/languageUgodifugodifugodifugoidufgoiudoigu"
3,"http://dbpedia.org/property/rd1Score4secondleg"
15,"http://dbpedia.org/property/row2Caption"
1,"http://dbpedia.org/property/streckenklasse"
233,"http://dbpedia.org/property/grandPrix"
2,"http://dbpedia.org/property/noOfHouses"
1,"http://dbpedia.org/property/homeWord"
27,"http://dbpedia.org/property/externalLinks"
1,"http://dbpedia.org/property/blank5InfoSec"
4397,"http://dbpedia.org/ontology/cinematography"
5,"http://dbpedia.org/property/grandMaster"
1,"http://dbpedia.org/property/fort"
17,"http://dbpedia.org/property/cpr"
1,"http://dbpedia.org/property/linkstemma"
1,"http://dbpedia.org/property/fanClubAlbum"
1,"http://dbpedia.org/property/foundedDtae"
1,"http://dbpedia.org/property/subdisrict"
15954,"http://dbpedia.org/property/period"
1,"http://dbpedia.org/property/shipSold"
1,"http://dbpedia.org/property/supporters_percent_27Nickname"
3,"http://dbpedia.org/property/associatePrincipal"
1,"http://dbpedia.org/property/revenue_percent_282005_percent_29"
1,"http://dbpedia.org/property/charingxDistance"
2,"http://dbpedia.org/property/powersAnd"
17581,"http://dbpedia.org/property/next"
4,"http://dbpedia.org/property/vocals"
3,"http://dbpedia.org/property/motogpRaceStarts"
1,"http://dbpedia.org/property/assMan"
1,"http://dbpedia.org/property/mr.aliNizar_percent_28closeFriendOfEx.MinisterMrAbdullaHameed_percent_29_percent_2CAaneru_percent_2CS.maradhooFeydhooPhone"
465,"http://dbpedia.org/property/imagefiler"
1,"http://dbpedia.org/property/shipDeactivated"
4,"http://dbpedia.org/property/customerServiceCentre"
244,"http://dbpedia.org/property/institution"
3,"http://dbpedia.org/property/assistantEditor"
1,"http://dbpedia.org/property/birthDateBirthDate"
