"count","p"
37,"http://dbpedia.org/property/notablePract"
154,"http://dbpedia.org/property/turnout"
6,"http://dbpedia.org/property/dateExpiration"
15,"http://dbpedia.org/property/koordinateBreitenminute"
22,"http://dbpedia.org/property/strecken"
53,"http://dbpedia.org/property/slot"
12,"http://dbpedia.org/property/nameJa"
8,"http://dbpedia.org/property/officialsite"
12,"http://dbpedia.org/property/alumniWebsite"
4,"http://dbpedia.org/property/pin24Name"
137,"http://dbpedia.org/ontology/maidenFlight"
1,"http://dbpedia.org/property/relatedacts"
2,"http://dbpedia.org/property/stage1atime"
33,"http://dbpedia.org/property/stage1si"
120,"http://dbpedia.org/property/r2c"
14,"http://dbpedia.org/property/badgenumber"
30,"http://dbpedia.org/property/author2Link"
4,"http://dbpedia.org/property/c5g"
1,"http://dbpedia.org/property/nameBalbalal"
42,"http://dbpedia.org/property/opm"
1,"http://dbpedia.org/property/principalOffice"
44,"http://dbpedia.org/property/ttr"
1,"http://dbpedia.org/property/usaDeveloper"
18,"http://dbpedia.org/property/userland"
31,"http://dbpedia.org/property/mainIntervalName"
1,"http://dbpedia.org/property/viewable"
24,"http://dbpedia.org/property/formeroperator"
1,"http://dbpedia.org/property/blueRibbon"
1,"http://dbpedia.org/property/ageA"
11,"http://dbpedia.org/property/literaryMagazine"
11,"http://dbpedia.org/property/umpirecrew"
12,"http://dbpedia.org/property/alternativeName"
1,"http://dbpedia.org/property/namee"
8,"http://dbpedia.org/property/guestStars"
3,"http://dbpedia.org/property/governmantType"
1,"http://dbpedia.org/property/p_percent_C3_percent_A1gina"
1,"http://dbpedia.org/property/designatedNhd"
2,"http://dbpedia.org/property/challengeCups"
7,"http://dbpedia.org/property/signedgovernor"
1,"http://dbpedia.org/property/royal"
1,"http://dbpedia.org/property/partTimeEnrollment"
2,"http://dbpedia.org/property/mobygames"
2,"http://dbpedia.org/property/teamAwards"
6,"http://dbpedia.org/ontology/detectionMethod"
1,"http://dbpedia.org/property/news_percent_26SportsWriter"
2,"http://dbpedia.org/property/parti7stemmerendring"
1,"http://dbpedia.org/property/_percent_21Style"
2,"http://dbpedia.org/property/bornOn"
1697,"http://dbpedia.org/ontology/certification"
28,"http://dbpedia.org/property/prevconf"
4441,"http://dbpedia.org/property/games"
15,"http://dbpedia.org/property/honoraryStart"
24,"http://dbpedia.org/property/leagueRank"
3,"http://dbpedia.org/property/mlbThird"
23,"http://dbpedia.org/property/playoffResult"
3,"http://dbpedia.org/property/ssThird"
6,"http://dbpedia.org/property/numraces"
103,"http://dbpedia.org/property/rd0Score"
1774,"http://dbpedia.org/property/spw"
12,"http://dbpedia.org/property/week107Color"
20,"http://dbpedia.org/property/week321Color"
19,"http://dbpedia.org/property/week618Color"
911,"http://dbpedia.org/ontology/hgncid"
39,"http://dbpedia.org/property/bp"
106,"http://dbpedia.org/property/distribution"
8218,"http://dbpedia.org/property/locatorPosition"
400,"http://dbpedia.org/property/marketCap"
159,"http://dbpedia.org/property/ordinalText"
29792,"http://dbpedia.org/property/placeOfDeath"
97,"http://dbpedia.org/property/scifi"
1744,"http://dbpedia.org/property/smiles"
53,"http://dbpedia.org/property/bwl"
28,"http://dbpedia.org/property/noTeams"
2,"http://dbpedia.org/property/rd1Team02Goals"
1,"http://dbpedia.org/property/rd1Team16Goals"
2,"http://dbpedia.org/property/rd1Team26Goals"
1,"http://dbpedia.org/property/rd1Team54Goals"
58,"http://dbpedia.org/property/themeSong"
49,"http://dbpedia.org/property/_1rpScore"
4,"http://dbpedia.org/property/inactivePf"
2,"http://dbpedia.org/property/week1921Color"
2,"http://dbpedia.org/property/week2018Color"
1,"http://dbpedia.org/property/week2025Color"
1,"http://dbpedia.org/property/interimCoach"
3,"http://dbpedia.org/property/fTeamTop"
49,"http://dbpedia.org/property/verylong"
169,"http://dbpedia.org/property/akcstd"
141,"http://dbpedia.org/property/ankcstd"
55,"http://dbpedia.org/property/currentCoach"
189,"http://dbpedia.org/property/fifaAffiliation"
10,"http://dbpedia.org/property/issnlabel"
155,"http://dbpedia.org/property/kcukgroup"
243,"http://dbpedia.org/property/areafirst"
61,"http://dbpedia.org/property/comictype"
47,"http://dbpedia.org/property/gms"
185,"http://dbpedia.org/property/unitaryNorthernIreland"
45,"http://dbpedia.org/property/julRainMm"
70,"http://dbpedia.org/property/offonshore"
39,"http://dbpedia.org/property/matchesPlayed"
1,"http://dbpedia.org/property/shortsA"
113,"http://dbpedia.org/property/hofdate"
136,"http://dbpedia.org/property/creatortitle"
69,"http://dbpedia.org/property/cflwestallstar"
26,"http://dbpedia.org/property/eingemeindungsdatum"
11,"http://dbpedia.org/property/etos"
1,"http://dbpedia.org/property/partyNameNative"
9,"http://dbpedia.org/ontology/bodyDiscovered"
50,"http://dbpedia.org/property/numberOfEntrances"
24,"http://dbpedia.org/property/ostanName"
6,"http://dbpedia.org/property/aims"
3,"http://dbpedia.org/property/beijing"
2,"http://dbpedia.org/property/vehicle3type"
3,"http://dbpedia.org/property/nome"
1,"http://dbpedia.org/property/notMilitaryJobs"
19,"http://dbpedia.org/property/operatingProfit"
286,"http://dbpedia.org/ontology/sales"
1,"http://dbpedia.org/property/max.Torque"
50,"http://dbpedia.org/ontology/leaderFunction"
66,"http://dbpedia.org/property/currencyIso"
1,"http://dbpedia.org/property/matchStatusYear"
1,"http://dbpedia.org/property/formerHeads"
13,"http://dbpedia.org/property/similarArtists"
1,"http://dbpedia.org/property/maxRampWeight"
28,"http://dbpedia.org/property/greatGreatUncles"
27,"http://dbpedia.org/property/sbkChampionships"
8,"http://dbpedia.org/property/riverSystem"
11,"http://dbpedia.org/property/gspotPc"
76,"http://dbpedia.org/property/hm16Stat"
68,"http://dbpedia.org/property/hm17Exit"
1,"http://dbpedia.org/property/legendthird"
4,"http://dbpedia.org/property/city12Pop"
4,"http://dbpedia.org/property/city6Pop"
14,"http://dbpedia.org/property/hiddencols"
1,"http://dbpedia.org/property/assessor"
3,"http://dbpedia.org/property/tech"
15,"http://dbpedia.org/property/artifact"
9,"http://dbpedia.org/property/maturity"
1,"http://dbpedia.org/property/currentBooksPublished"
1,"http://dbpedia.org/property/bestActressShow"
2,"http://dbpedia.org/property/sectiond"
2,"http://dbpedia.org/property/empty"
6,"http://dbpedia.org/property/maporimage"
10,"http://dbpedia.org/property/northeastOther"
2,"http://dbpedia.org/property/populationTitle"
8,"http://dbpedia.org/property/viewers"
1,"http://dbpedia.org/property/mr.hamedKrieshanNumEmployees"
2,"http://dbpedia.org/property/endCoord"
2,"http://dbpedia.org/property/spoonyears"
18,"http://dbpedia.org/property/ordinal9Sp"
1,"http://dbpedia.org/property/sisterFacility"
2,"http://dbpedia.org/property/nativeLang4Name"
8,"http://dbpedia.org/property/monoun"
12,"http://dbpedia.org/property/gpr"
1,"http://dbpedia.org/property/imgCape"
15,"http://dbpedia.org/property/modelOfBus"
1,"http://dbpedia.org/property/artPerson"
1,"http://dbpedia.org/property/stage1aname"
1,"http://dbpedia.org/property/internallinks"
20,"http://dbpedia.org/property/attainPostSecondary"
1,"http://dbpedia.org/property/prayerOf"
8,"http://dbpedia.org/property/anthemcomposer"
4,"http://dbpedia.org/property/_percent_D1_percent_83ear"
2,"http://dbpedia.org/property/partyNameBg"
2,"http://dbpedia.org/property/partyNamePt"
1,"http://dbpedia.org/property/partyNameSe"
1262,"http://dbpedia.org/property/v"
28,"http://dbpedia.org/property/cBackup"
34,"http://dbpedia.org/property/champion1Games"
2,"http://dbpedia.org/property/game0Score"
2,"http://dbpedia.org/property/game0Team"
29,"http://dbpedia.org/property/rdeStarter"
65,"http://dbpedia.org/property/visitorName"
15,"http://dbpedia.org/property/wr3Backup"
14063,"http://dbpedia.org/property/motto"
1993,"http://dbpedia.org/ontology/identificationSymbol"
79,"http://dbpedia.org/property/yellow"
25568,"http://dbpedia.org/ontology/orderInOffice"
17393,"http://dbpedia.org/property/added"
126,"http://dbpedia.org/property/bin"
198,"http://dbpedia.org/property/championshipname"
10056,"http://dbpedia.org/property/companyLogo"
2246,"http://dbpedia.org/property/completionDate"
24,"http://dbpedia.org/property/cpa"
945,"http://dbpedia.org/property/created"
71,"http://dbpedia.org/property/designatedOther2Date"
5280,"http://dbpedia.org/property/destinations"
8940,"http://dbpedia.org/property/firstAired"
3939,"http://dbpedia.org/property/haat"
457,"http://dbpedia.org/property/mapWidth"
91949,"http://dbpedia.org/property/populationAsOf"
3434,"http://dbpedia.org/property/requirements"
184,"http://dbpedia.org/property/speaker"
4718,"http://dbpedia.org/property/web"
7,"http://dbpedia.org/property/week125Color"
12,"http://dbpedia.org/property/week54Color"
160,"http://dbpedia.org/property/curlingClub"
5901,"http://dbpedia.org/property/governmentType"
4251,"http://dbpedia.org/property/notability"
6,"http://dbpedia.org/property/termBegin"
11,"http://dbpedia.org/property/defendpairs"
6,"http://dbpedia.org/property/t5played"
6,"http://dbpedia.org/property/t8played"
9,"http://dbpedia.org/property/champwcms"
6,"http://dbpedia.org/property/epo2Score"
4,"http://dbpedia.org/property/t3yyr"
28,"http://dbpedia.org/property/team1Twenty20sMostRuns"
542,"http://dbpedia.org/property/conviction"
5,"http://dbpedia.org/property/rd1Score5secondleg"
6,"http://dbpedia.org/property/stage2runnerupGames"
3775,"http://dbpedia.org/property/subject"
285,"http://dbpedia.org/property/apps"
3,"http://dbpedia.org/property/away12nat"
10,"http://dbpedia.org/property/away13pos"
16,"http://dbpedia.org/property/away6no"
11,"http://dbpedia.org/property/catchers"
2,"http://dbpedia.org/property/finalwinner"
1,"http://dbpedia.org/property/atwork"
7,"http://dbpedia.org/property/wordsby"
108,"http://dbpedia.org/property/allblackid"
570,"http://dbpedia.org/property/augHi_percent_C2_percent_B0f"
173,"http://dbpedia.org/property/bwfId"
54,"http://dbpedia.org/property/coachclubs"
458,"http://dbpedia.org/property/decRecHi_percent_C2_percent_B0c"
249,"http://dbpedia.org/property/janRecLo_percent_C2_percent_B0f"
571,"http://dbpedia.org/property/novLo_percent_C2_percent_B0f"
820,"http://dbpedia.org/property/odis"
7,"http://dbpedia.org/property/partijen"
249,"http://dbpedia.org/property/sepRecHi_percent_C2_percent_B0f"
1036,"http://dbpedia.org/property/skatingClub"
109,"http://dbpedia.org/property/byWar"
348,"http://dbpedia.org/property/constituencyAm"
2,"http://dbpedia.org/property/csrtTranscript"
1663,"http://dbpedia.org/property/net"
174,"http://dbpedia.org/property/ownerOper"
32,"http://dbpedia.org/property/schoollocations"
97,"http://dbpedia.org/property/scotsName"
37,"http://dbpedia.org/property/circuitLengthMi"
102,"http://dbpedia.org/property/features"
437,"http://dbpedia.org/property/graderange"
65,"http://dbpedia.org/property/notableAlbums"
437,"http://dbpedia.org/property/rangecount"
101,"http://dbpedia.org/property/additionalInfo"
1448,"http://dbpedia.org/property/child"
304,"http://dbpedia.org/property/interest"
51,"http://dbpedia.org/property/powerSource"
84,"http://dbpedia.org/property/sales"
1,"http://dbpedia.org/property/diploma"
7,"http://dbpedia.org/property/organizationposition"
1,"http://dbpedia.org/property/supervisorOfConstruction"
239,"http://dbpedia.org/property/systemLength"
11,"http://dbpedia.org/property/formerHundred"
1,"http://dbpedia.org/property/cityCommunity"
4,"http://dbpedia.org/property/peakIn"
14,"http://dbpedia.org/property/servDesignDate"
19,"http://dbpedia.org/property/adminpoprank"
5,"http://dbpedia.org/property/bildGr_percent_C3_percent_B6sse"
2,"http://dbpedia.org/property/crews"
3,"http://dbpedia.org/property/h5Surface"
2,"http://dbpedia.org/property/h7Number"
3,"http://dbpedia.org/property/developer_percent_28s_percent_29"
1,"http://dbpedia.org/property/instrument10Characteristics"
1,"http://dbpedia.org/property/binomialAuthoriy"
1,"http://dbpedia.org/property/ageing"
4,"http://dbpedia.org/property/musicalDirection"
1,"http://dbpedia.org/property/siteInThai"
12,"http://dbpedia.org/property/weightGainLoss"
1,"http://dbpedia.org/property/schoolCount"
1,"http://dbpedia.org/property/managingeditor"
1,"http://dbpedia.org/property/preAcademyDirector"
71,"http://dbpedia.org/property/launchvehicle"
2,"http://dbpedia.org/property/conferenceIndoor"
3,"http://dbpedia.org/property/mensTenure"
2,"http://dbpedia.org/property/dogs"
1,"http://dbpedia.org/property/var6text"
2,"http://dbpedia.org/property/note21NudgeLeft"
1,"http://dbpedia.org/property/service/branch"
2,"http://dbpedia.org/property/totalGdpRank"
3,"http://dbpedia.org/property/virtual"
1,"http://dbpedia.org/property/typeOfCollege"
1,"http://dbpedia.org/property/cflstatlabe1l"
1,"http://dbpedia.org/property/paAnnouncer"
1,"http://dbpedia.org/property/senatepresident"
1,"http://dbpedia.org/property/meshi"
1,"http://dbpedia.org/property/mainDirector"
1,"http://dbpedia.org/property/gfDate"
203,"http://dbpedia.org/property/currentChampion"
9,"http://dbpedia.org/property/rd3bScore"
34,"http://dbpedia.org/property/rd4bScore"
2,"http://dbpedia.org/property/awayTeam"
1,"http://dbpedia.org/property/contactPhone"
1,"http://dbpedia.org/property/cup2Draws"
4927,"http://dbpedia.org/property/br"
53,"http://dbpedia.org/property/casSupplemental"
1,"http://dbpedia.org/property/licencedErp"
573,"http://dbpedia.org/property/political"
247,"http://dbpedia.org/property/toll"
1,"http://dbpedia.org/property/cleanupLinkRot"
1227,"http://dbpedia.org/property/argueyear"
1,"http://dbpedia.org/property/commandChiefMasterSergeant"
12,"http://dbpedia.org/property/firstLight"
60,"http://dbpedia.org/property/ngc"
14,"http://dbpedia.org/property/placesOfInterest"
3,"http://dbpedia.org/property/productImageSize"
53,"http://dbpedia.org/property/vision"
2,"http://dbpedia.org/property/bestActor"
2,"http://dbpedia.org/property/diamond"
29,"http://dbpedia.org/property/directedBy"
519,"http://dbpedia.org/property/eligibility"
924,"http://dbpedia.org/property/religiousAffiliation"
8819,"http://dbpedia.org/ontology/riverMouth"
678,"http://dbpedia.org/property/aBody"
29,"http://dbpedia.org/property/calcium"
76,"http://dbpedia.org/property/calories"
588,"http://dbpedia.org/property/conductor"
120,"http://dbpedia.org/property/developedInto"
144,"http://dbpedia.org/property/doctoral"
5404,"http://dbpedia.org/property/education"
25523,"http://dbpedia.org/property/elevationMaxM"
1549,"http://dbpedia.org/property/emptyWeightKg"
1030,"http://dbpedia.org/property/fax"
251,"http://dbpedia.org/property/mfm"
214,"http://dbpedia.org/property/mmfm"
21699,"http://dbpedia.org/property/nationalcaps_percent_28goals_percent_29"
488,"http://dbpedia.org/property/numberOfJets"
2386,"http://dbpedia.org/property/superintendent"
17,"http://dbpedia.org/property/vitC"
18,"http://dbpedia.org/property/whsNumber"
1,"http://dbpedia.org/property/grossWrittenPremiums"
41,"http://dbpedia.org/property/heaviest"
24,"http://dbpedia.org/property/heightFeet"
346,"http://dbpedia.org/property/imagecaption"
8,"http://dbpedia.org/property/landingPoints"
501,"http://dbpedia.org/property/otherChs"
754,"http://dbpedia.org/property/stationSlogan"
20,"http://dbpedia.org/property/trackMap"
274,"http://dbpedia.org/property/shipEndurance"
2030,"http://dbpedia.org/property/shipSensors"
207,"http://dbpedia.org/property/sovereigntyType"
318,"http://dbpedia.org/property/tablewidth"
226,"http://dbpedia.org/property/augMean_percent_C2_percent_B0c"
1,"http://dbpedia.org/property/author_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0_percent_C2_percent_A0"
110,"http://dbpedia.org/property/octPrecipCm"
87,"http://dbpedia.org/property/acode"
172,"http://dbpedia.org/property/bases"
2,"http://dbpedia.org/property/deputyGovernor"
1,"http://dbpedia.org/property/motto_percent_28s_percent_29"
28,"http://dbpedia.org/property/noofislands"
129,"http://dbpedia.org/property/township"
116,"http://dbpedia.org/property/icupdate"
8,"http://dbpedia.org/property/pcfbest"
8,"http://dbpedia.org/property/ukbest"
121,"http://dbpedia.org/property/sourceUsda"
25,"http://dbpedia.org/property/basinCountry"
12,"http://dbpedia.org/property/religiousOrigins"
11,"http://dbpedia.org/property/bodyD"
9,"http://dbpedia.org/property/jpbalicense"
5,"http://dbpedia.org/property/scriptName"
9,"http://dbpedia.org/property/decBS"
244,"http://dbpedia.org/property/uscg"
60,"http://dbpedia.org/property/janRainDays"
76,"http://dbpedia.org/property/doublesWins"
41,"http://dbpedia.org/property/wgPlayed"
7,"http://dbpedia.org/property/depthImperial"
71,"http://dbpedia.org/property/widthOrientation"
23,"http://dbpedia.org/property/naseats"
242,"http://dbpedia.org/property/verdampfungsheizfl_percent_C3_percent_A4che"
12,"http://dbpedia.org/property/characterBirth"
131,"http://dbpedia.org/property/dateCreated"
2,"http://dbpedia.org/property/longueur"
2,"http://dbpedia.org/property/admDistrictJur"
1,"http://dbpedia.org/property/giPsp"
1,"http://dbpedia.org/property/http//jewishencyclopedia.com/view.jsp_percent_3Fartid"
28,"http://dbpedia.org/property/nextMission"
22,"http://dbpedia.org/property/pushpinLabel"
2,"http://dbpedia.org/property/rd2Title"
1,"http://dbpedia.org/property/dokterTim"
1,"http://dbpedia.org/property/significantOther_percent_28s_percent_29"
21,"http://dbpedia.org/property/raceearnings"
5,"http://dbpedia.org/property/appmag7Passband"
1,"http://dbpedia.org/property/designation8Offname"
5,"http://dbpedia.org/property/suppress"
4,"http://dbpedia.org/property/konflikt"
14,"http://dbpedia.org/property/establishedLabel"
14,"http://dbpedia.org/property/dauerleistung"
2,"http://dbpedia.org/property/torcida"
4,"http://dbpedia.org/property/deorbitDate"
1,"http://dbpedia.org/property/johnSapazovski"
30,"http://dbpedia.org/property/fightName"
2,"http://dbpedia.org/property/_3000m"
1,"http://dbpedia.org/property/teachingFaculty"
30,"http://dbpedia.org/property/carriageway1Type"
1,"http://dbpedia.org/property/overlay3link"
10,"http://dbpedia.org/property/memoryUser"
10,"http://dbpedia.org/property/weekday"
1,"http://dbpedia.org/property/foubder"
3,"http://dbpedia.org/property/popEstimate"
1,"http://dbpedia.org/property/ceilkingMore"
8,"http://dbpedia.org/property/proline"
8,"http://dbpedia.org/property/turnerCups"
1,"http://dbpedia.org/property/commonLengths"
1,"http://dbpedia.org/property/populationDensitymi_percent_C2_percent_B3"
3,"http://dbpedia.org/property/ottScore3A"
4,"http://dbpedia.org/property/giXbox"
3,"http://dbpedia.org/property/nwrDs"
4,"http://dbpedia.org/property/ruPointsb"
1,"http://dbpedia.org/property/zentendo"
13,"http://dbpedia.org/property/dpySpeaker"
17,"http://dbpedia.org/property/minister3Name"
1,"http://dbpedia.org/property/piblisher"
61,"http://dbpedia.org/property/edges"
19,"http://dbpedia.org/property/hikingTrails"
10,"http://dbpedia.org/property/upperHouse"
44,"http://dbpedia.org/property/madeunder"
2,"http://dbpedia.org/property/vitkMcg"
7,"http://dbpedia.org/property/sMajParty"
1,"http://dbpedia.org/property/xplayX"
3,"http://dbpedia.org/property/assetsUnderManagement"
2,"http://dbpedia.org/property/streetTypeFa"
3,"http://dbpedia.org/property/prestockholm"
2,"http://dbpedia.org/property/bazars"
1,"http://dbpedia.org/property/panAmericanGamesFirst"
2,"http://dbpedia.org/property/depotName"
4,"http://dbpedia.org/property/elevNote"
1,"http://dbpedia.org/property/image_percent_29Width"
23,"http://dbpedia.org/property/charta"
7,"http://dbpedia.org/property/coachingrecords"
1,"http://dbpedia.org/property/annualTurnover"
5,"http://dbpedia.org/property/next1plain"
1,"http://dbpedia.org/property/_percent_60Reserves"
1,"http://dbpedia.org/property/esnum"
2,"http://dbpedia.org/property/aboveclass"
2,"http://dbpedia.org/property/burgemeester"
1,"http://dbpedia.org/property/size_percent_28deployed_percent_29"
1,"http://dbpedia.org/property/hazmatUnits"
1,"http://dbpedia.org/property/matureStudents"
1,"http://dbpedia.org/property/wane"
1,"http://dbpedia.org/property/dciRating"
2,"http://dbpedia.org/property/minister6Pfo"
1,"http://dbpedia.org/property/no.OfStores"
1,"http://dbpedia.org/property/danishes_percent_2CBrownies_percent_2CPretzels_percent_2CBagels_percent_2CCinnamnRolls.Revenue"
1,"http://dbpedia.org/property/streams"
1,"http://dbpedia.org/property/evergreenGPrettywicked_percent_26sky"
1,"http://dbpedia.org/property/lastDvd"
37,"http://dbpedia.org/ontology/partialFailedLaunches"
99473,"http://dbpedia.org/ontology/recordLabel"
684,"http://dbpedia.org/ontology/secondDriver"
48,"http://dbpedia.org/property/coachschool"
143,"http://dbpedia.org/property/conf2Champ"
66214,"http://dbpedia.org/property/cover"
1599,"http://dbpedia.org/property/current"
130,"http://dbpedia.org/property/engravingNotes"
1041,"http://dbpedia.org/property/fastTime"
230,"http://dbpedia.org/property/finalsLink"
594,"http://dbpedia.org/property/halfforwardflank"
1071,"http://dbpedia.org/property/homeabr"
2365,"http://dbpedia.org/property/hr"
198,"http://dbpedia.org/property/mountains"
461,"http://dbpedia.org/property/nextcomp"
250,"http://dbpedia.org/property/payout"
29,"http://dbpedia.org/property/plane2Tailnum"
763,"http://dbpedia.org/property/poleCountry"
15519,"http://dbpedia.org/property/rd4Seed"
102,"http://dbpedia.org/property/team2association"
194337,"http://dbpedia.org/property/date"
15316,"http://dbpedia.org/property/dates"
5666,"http://dbpedia.org/property/division"
3343,"http://dbpedia.org/property/visitor"
801,"http://dbpedia.org/property/visitorCoach"
16618,"http://dbpedia.org/ontology/militaryBranch"
773,"http://dbpedia.org/property/avgSpeed"
3,"http://dbpedia.org/property/specialTeams"
15302,"http://dbpedia.org/property/strength"
42,"http://dbpedia.org/property/afc1Div"
249,"http://dbpedia.org/property/battingSecondHighestScore"
229,"http://dbpedia.org/property/bowlingSecondBestBowler"
121,"http://dbpedia.org/property/youth"
3,"http://dbpedia.org/property/awayrecord"
6849,"http://dbpedia.org/property/elevationF"
488,"http://dbpedia.org/property/morePerformance"
684,"http://dbpedia.org/property/power/massAlt"
6979,"http://dbpedia.org/property/r1Surface"
37238,"http://dbpedia.org/ontology/division"
989,"http://dbpedia.org/property/divisions"
8,"http://dbpedia.org/property/nextSouthAcc"
10534,"http://dbpedia.org/property/longD"
1,"http://dbpedia.org/property/lightingDesign"
13,"http://dbpedia.org/property/nightsweekends"
30200,"http://dbpedia.org/property/nationalyears"
34,"http://dbpedia.org/ontology/provost"
6,"http://dbpedia.org/property/gene5name"
5,"http://dbpedia.org/property/loci4name"
29,"http://dbpedia.org/property/mainWins"
64,"http://dbpedia.org/property/prevBuschYear"
263,"http://dbpedia.org/ontology/launchSite"
30,"http://dbpedia.org/property/atpCategory"
157,"http://dbpedia.org/property/ruSevensnationalteam"
174,"http://dbpedia.org/property/seatHeight"
248,"http://dbpedia.org/property/subunitName"
1,"http://dbpedia.org/property/url_percent_28akb48TheaterTicketCenter_percent_29"
46,"http://dbpedia.org/property/yearClosed"
1,"http://dbpedia.org/property/chiefExecutiveOfficerTitle"
85,"http://dbpedia.org/property/ulc"
138,"http://dbpedia.org/property/polishleague"
224,"http://dbpedia.org/property/yearcstart"
108,"http://dbpedia.org/ontology/geologicPeriod"
10,"http://dbpedia.org/property/highestRegion"
42,"http://dbpedia.org/property/lowestLatNs"
24,"http://dbpedia.org/property/maxFileSize"
5,"http://dbpedia.org/property/popestdate"
54,"http://dbpedia.org/property/hornbostelSachs"
78,"http://dbpedia.org/property/officialNames"
453,"http://dbpedia.org/property/parentAgency"
25,"http://dbpedia.org/property/superordoAuthority"
1,"http://dbpedia.org/property/dateofsdgthsdfghsdgssdfgsdfgrth"
155,"http://dbpedia.org/property/schoolCode"
75,"http://dbpedia.org/property/wbritopen"
14,"http://dbpedia.org/property/otPublished"
25,"http://dbpedia.org/property/westOther"
2,"http://dbpedia.org/property/afbnStartYr"
77,"http://dbpedia.org/property/characterTitle"
2,"http://dbpedia.org/property/steveGoodridge_percent_26MarkSmithLeague"
40,"http://dbpedia.org/property/classes"
1,"http://dbpedia.org/property/mixers"
2,"http://dbpedia.org/property/generalDirection"
22,"http://dbpedia.org/property/sterbedatum"
20,"http://dbpedia.org/property/worldChampionshipsApps"
17,"http://dbpedia.org/property/stage1name"
2,"http://dbpedia.org/property/organizationPurposeo"
61,"http://dbpedia.org/property/mlcts"
7,"http://dbpedia.org/property/operatedBy"
27,"http://dbpedia.org/property/canons"
1,"http://dbpedia.org/property/bangBangBoomCake_percent_3C/gallery_percent_3EReleased"
1,"http://dbpedia.org/property/_percent_282005_percent_29Industry"
5,"http://dbpedia.org/property/khmerName"
1,"http://dbpedia.org/property/unndraftedyear"
1,"http://dbpedia.org/property/juridictionTitle"
6,"http://dbpedia.org/property/taluka"
6,"http://dbpedia.org/property/woman"
2,"http://dbpedia.org/property/networkDataConnectivity"
8,"http://dbpedia.org/property/tpjNumber"
13,"http://dbpedia.org/property/areaBlank1SqMi"
1,"http://dbpedia.org/property/productionCapacity"
3,"http://dbpedia.org/property/licenseArea"
1,"http://dbpedia.org/property/can8Stat"
1,"http://dbpedia.org/property/can9Stat"
1,"http://dbpedia.org/property/listeningFigures"
1,"http://dbpedia.org/property/deputyHeadOfSchool"
3,"http://dbpedia.org/property/gsn"
4,"http://dbpedia.org/property/sortname"
4,"http://dbpedia.org/property/dc"
1,"http://dbpedia.org/property/fruitStalls"
8,"http://dbpedia.org/property/mtvaustraliaw"
1,"http://dbpedia.org/property/domainServer"
1,"http://dbpedia.org/property/bestPointsPosition"
1,"http://dbpedia.org/property/insekt"
1,"http://dbpedia.org/property/kingDateofbirth"
1,"http://dbpedia.org/property/slogon"
1,"http://dbpedia.org/property/numberOfRepresenativesWlectedToU.s.Congress"
1,"http://dbpedia.org/property/justinBespallaLeague"
1,"http://dbpedia.org/property/webseite"
1,"http://dbpedia.org/property/weakness"
2,"http://dbpedia.org/property/i2Class"
1,"http://dbpedia.org/property/availableIn"
5,"http://dbpedia.org/property/nagornoKarabakhmap"
7,"http://dbpedia.org/property/placeOfActivity"
10,"http://dbpedia.org/property/preairport"
1,"http://dbpedia.org/property/julRec_percent_C2_percent_B0c"
10,"http://dbpedia.org/property/missWorldChile"
12,"http://dbpedia.org/property/reSleepered"
1,"http://dbpedia.org/property/minimumHeightRequirement"
2,"http://dbpedia.org/property/statisticsDate"
18,"http://dbpedia.org/property/trainlength"
2,"http://dbpedia.org/property/consecutiveWins"
7,"http://dbpedia.org/property/specialities"
1,"http://dbpedia.org/property/txb"
1,"http://dbpedia.org/property/studentBudget"
1,"http://dbpedia.org/property/highestDistrict"
1,"http://dbpedia.org/property/rurur"
2,"http://dbpedia.org/property/superordp"
2,"http://dbpedia.org/property/mixtape"
1,"http://dbpedia.org/property/lang7Content"
1,"http://dbpedia.org/property/dateDraft"
2,"http://dbpedia.org/property/bill_percent_23"
1,"http://dbpedia.org/property/websiteLogo"
89,"http://dbpedia.org/property/cianame"
2,"http://dbpedia.org/property/westEnd"
2,"http://dbpedia.org/property/singleRelease"
29,"http://dbpedia.org/property/d3dversion"
2,"http://dbpedia.org/property/openclversion"
1,"http://dbpedia.org/property/boilingpt"
1,"http://dbpedia.org/property/imageCafption"
2,"http://dbpedia.org/property/governmentName"
1,"http://dbpedia.org/property/_percent_D0_percent_BF_percent_D0_percent_BE_percent_D0_percent_BB_percent_D0_percent_B5"
1,"http://dbpedia.org/property/lang2Name"
48,"http://dbpedia.org/property/step"
1,"http://dbpedia.org/property/maxFuelTanksCapacity"
1,"http://dbpedia.org/property/corporateBody"
2,"http://dbpedia.org/property/duke"
2,"http://dbpedia.org/property/refereeyear4end"
1,"http://dbpedia.org/property/precedecessor"
2,"http://dbpedia.org/property/no.OfFloors"
1,"http://dbpedia.org/property/unrankedDivisioAuthority"
2,"http://dbpedia.org/property/firstOpen"
1,"http://dbpedia.org/property/northWest"
1,"http://dbpedia.org/property/sportsTeamName"
1,"http://dbpedia.org/property/vgPc"
1,"http://dbpedia.org/property/karteBeschreibung"
1,"http://dbpedia.org/property/group2style"
4,"http://dbpedia.org/property/apsis"
1,"http://dbpedia.org/property/parti8seter"
