"count","p"
1,"http://dbpedia.org/property/h2F"
1,"http://dbpedia.org/property/_percent_E0_percent_AE_percent_9A_percent_E0_percent_AF_percent_86_percent_E0_percent_AE_percent_99_percent_E0_percent_AF_percent_8D_percent_E0_percent_AE_percent_95_percent_E0_percent_AE_percent_B2_percent_E0_percent_AF_percent_8D_percent_E0_percent_AE_percent_AA_percent_E0_percent_AE_percent_9F_percent_E0_percent_AF_percent_8D_percent_E0_percent_AE_percent_9F_percent_E0_percent_AF_percent_81InTamilType"
1204,"http://dbpedia.org/property/clposition"
21,"http://dbpedia.org/property/yeardend"
1,"http://dbpedia.org/property/srat"
3,"http://dbpedia.org/property/launchMassMain"
17633,"http://dbpedia.org/property/industry"
1,"http://dbpedia.org/property/southwestText"
34,"http://dbpedia.org/ontology/demolitionDate"
1,"http://dbpedia.org/property/wheeldia"
1,"http://dbpedia.org/property/pushsquare"
79,"http://dbpedia.org/property/l_percent_C3_percent_A4ngengrad"
7,"http://dbpedia.org/property/convenor"
2,"http://dbpedia.org/property/no.OfFloors"
11,"http://dbpedia.org/property/week1222Color"
11,"http://dbpedia.org/property/englishmotto"
1,"http://dbpedia.org/property/fixtureSecretary"
1,"http://dbpedia.org/property/bulletin"
2,"http://dbpedia.org/property/manufacture"
1,"http://dbpedia.org/property/afldebutyear"
1,"http://dbpedia.org/property/ncrGrad"
1,"http://dbpedia.org/property/formerTitle"
145,"http://dbpedia.org/property/brothers"
161,"http://dbpedia.org/property/scoutS"
36,"http://dbpedia.org/property/beltwayCity"
5,"http://dbpedia.org/property/markerSize"
2,"http://dbpedia.org/property/spacecraftType"
255,"http://dbpedia.org/property/start/endPoints"
18,"http://dbpedia.org/property/atpDraw"
1,"http://dbpedia.org/property/subtribe"
1,"http://dbpedia.org/property/smhi"
2,"http://dbpedia.org/property/refract"
2361,"http://dbpedia.org/property/accessdate"
149,"http://dbpedia.org/property/chiefscouttitle"
1,"http://dbpedia.org/property/lift_percent_C2_percent_B7lbf"
1,"http://dbpedia.org/property/guestStar_percent_28s_percent_29"
1,"http://dbpedia.org/property/aerospaceHead"
3,"http://dbpedia.org/property/awardsreceived"
7,"http://dbpedia.org/property/nee"
267,"http://dbpedia.org/property/populationfirst"
6,"http://dbpedia.org/property/peak8b"
1,"http://dbpedia.org/property/gisIndustryGroup"
1,"http://dbpedia.org/property/urc"
121,"http://dbpedia.org/property/mime"
1,"http://dbpedia.org/property/cup2Link"
1,"http://dbpedia.org/property/aLeaderInTheDiscoveryAndDevelopmentOfDrugsToReduceScarring_percent_2CImproveWoundHealingAndEnhanceTissueRegeneration.Foundation"
145,"http://dbpedia.org/property/centrehalfback"
17,"http://dbpedia.org/property/ignition"
2,"http://dbpedia.org/property/praenomen"
4,"http://dbpedia.org/property/currentDirector"
1,"http://dbpedia.org/property/musicFormat"
1,"http://dbpedia.org/property/populationCite"
8,"http://dbpedia.org/property/areaPercentageRank"
1,"http://dbpedia.org/property/itanianname"
1,"http://dbpedia.org/property/aprRainfallMm"
1,"http://dbpedia.org/property/roadnuber"
6,"http://dbpedia.org/property/unrankedClassisAuthority"
1001,"http://dbpedia.org/property/junHi_percent_C2_percent_B0c"
20,"http://dbpedia.org/property/priorNames"
5,"http://dbpedia.org/property/mastered"
1,"http://dbpedia.org/property/historicPlace"
9,"http://dbpedia.org/property/managementLatD"
1986,"http://dbpedia.org/ontology/atcSuffix"
1,"http://dbpedia.org/property/yearOfIncorporation"
19,"http://dbpedia.org/property/imagealt"
496,"http://dbpedia.org/property/shipRenamed"
1,"http://dbpedia.org/property/edting"
10,"http://dbpedia.org/property/sf2Details"
3,"http://dbpedia.org/property/_2seedScore"
466,"http://dbpedia.org/property/lower"
1,"http://dbpedia.org/property/teamWorldChampionships"
32,"http://dbpedia.org/property/grid"
2,"http://dbpedia.org/property/parti4seter"
2781,"http://dbpedia.org/ontology/mouthPlace"
3,"http://dbpedia.org/property/peak13b"
1,"http://dbpedia.org/property/novRec_percent_C2_percent_B0c"
1,"http://dbpedia.org/property/numOfTeams"
1,"http://dbpedia.org/property/_3rdSpouse"
4322,"http://dbpedia.org/property/fedgov"
1,"http://dbpedia.org/property/telephoneNo."
22,"http://dbpedia.org/property/evolvesfrom"
1,"http://dbpedia.org/property/studentGrades"
30,"http://dbpedia.org/property/highwayNameEn"
25,"http://dbpedia.org/property/fpv_percent_25"
3,"http://dbpedia.org/property/createdFor"
1,"http://dbpedia.org/property/data3Width"
32,"http://dbpedia.org/property/teamLink"
2,"http://dbpedia.org/property/studioLocation"
1,"http://dbpedia.org/property/no.OfTeams_percent_28men_percent_27s_percent_29"
25444,"http://dbpedia.org/property/elevationMinM"
1,"http://dbpedia.org/property/schoolMagazine"
21,"http://dbpedia.org/property/stat4Header"
6,"http://dbpedia.org/property/ph_percent_23"
5,"http://dbpedia.org/property/post_percent_C3_percent_B8stfold"
6,"http://dbpedia.org/property/patternPants"
1,"http://dbpedia.org/property/pastPublishers"
1,"http://dbpedia.org/property/nombreImagen"
655,"http://dbpedia.org/property/runnerup"
1,"http://dbpedia.org/property/luigiAlvardiLeague"
7,"http://dbpedia.org/property/game8Seed"
6,"http://dbpedia.org/property/orbitCrossing"
91,"http://dbpedia.org/property/moduleFirstPublished"
75,"http://dbpedia.org/property/chief3Name"
19,"http://dbpedia.org/property/gdppercapitarank"
3,"http://dbpedia.org/property/densitythird"
3,"http://dbpedia.org/property/architectName"
11,"http://dbpedia.org/property/firstawardees"
1,"http://dbpedia.org/property/note5NudgeDown"
1,"http://dbpedia.org/property/alttMini"
1,"http://dbpedia.org/property/supporterGroups"
1,"http://dbpedia.org/property/lat9Min"
1346,"http://dbpedia.org/property/winner"
16,"http://dbpedia.org/property/yearDelivered"
6,"http://dbpedia.org/property/fitz"
1,"http://dbpedia.org/property/provostRector"
2,"http://dbpedia.org/property/b3t2run"
1,"http://dbpedia.org/property/radiationSar"
143,"http://dbpedia.org/property/engvoice"
10,"http://dbpedia.org/property/hm25Enter"
2,"http://dbpedia.org/property/bDate"
64,"http://dbpedia.org/property/fuelEconomy"
272,"http://dbpedia.org/property/depot"
1,"http://dbpedia.org/property/away18player"
1,"http://dbpedia.org/property/mascote"
100,"http://dbpedia.org/property/basedIn"
18,"http://dbpedia.org/property/race1Winner"
929,"http://dbpedia.org/property/chromosome"
1,"http://dbpedia.org/property/petrolStations"
10,"http://dbpedia.org/property/col3width"
12,"http://dbpedia.org/property/archbishop"
1,"http://dbpedia.org/property/starscreenawards"
2,"http://dbpedia.org/property/chairOfTrustees"
8,"http://dbpedia.org/property/bench1Pf"
61,"http://dbpedia.org/property/excavated"
1,"http://dbpedia.org/property/leadingdiamter"
1,"http://dbpedia.org/property/plane3Survivors"
36,"http://dbpedia.org/property/gdpPerCapitaRank"
175,"http://dbpedia.org/property/maleDistance"
1,"http://dbpedia.org/property/operatingIncomeEbit"
17,"http://dbpedia.org/property/transliteratedname"
1,"http://dbpedia.org/property/_2Name"
3,"http://dbpedia.org/property/currentCeo"
3,"http://dbpedia.org/property/senator1Party"
1,"http://dbpedia.org/property/best_percent_28goal_percent_29Scorer"
1,"http://dbpedia.org/property/networkMdfbdfmkbl.ngdfkpBnhGeda"
1,"http://dbpedia.org/property/diffuser"
3,"http://dbpedia.org/property/maplink"
1,"http://dbpedia.org/property/sinkRateMain"
6,"http://dbpedia.org/property/mcPsp"
4,"http://dbpedia.org/property/dailyOut"
11,"http://dbpedia.org/property/week919Color"
2,"http://dbpedia.org/property/autumnCups"
1,"http://dbpedia.org/property/runby"
36,"http://dbpedia.org/property/battingSecondHighestScore"
229,"http://dbpedia.org/property/selfPublished"
5,"http://dbpedia.org/property/rereleased"
83,"http://dbpedia.org/property/opponents"
1,"http://dbpedia.org/property/notableBooks"
75,"http://dbpedia.org/property/afldraftedpick"
2124,"http://dbpedia.org/property/populationDensityImperial"
1,"http://dbpedia.org/property/geli_percent_C5_percent_9Ftirici"
2,"http://dbpedia.org/property/mostDismissals"
1,"http://dbpedia.org/property/passes"
3,"http://dbpedia.org/property/standingsOverall"
1827,"http://dbpedia.org/property/link"
1966,"http://dbpedia.org/property/commonName"
1,"http://dbpedia.org/property/captain_percent_28women_percent_29"
1,"http://dbpedia.org/property/areaAcres"
2,"http://dbpedia.org/property/firstCommissionedDate"
1,"http://dbpedia.org/property/hsPrincipal"
3,"http://dbpedia.org/property/youthcaps"
34,"http://dbpedia.org/property/nameOrigin"
12,"http://dbpedia.org/property/missEarthAir"
6,"http://dbpedia.org/property/cableManufacturer"
9,"http://dbpedia.org/property/clprovinceh"
1,"http://dbpedia.org/property/override"
1,"http://dbpedia.org/property/bottler"
3,"http://dbpedia.org/property/discriminationProtectionsAndHateCrimeLaws"
580,"http://dbpedia.org/property/aShorts"
33,"http://dbpedia.org/property/gLimits"
12,"http://dbpedia.org/property/visitorOt"
7,"http://dbpedia.org/property/dnapartner"
30,"http://dbpedia.org/property/tennishofid"
1865,"http://dbpedia.org/property/lengthM"
5238,"http://dbpedia.org/property/shireDistrict"
1,"http://dbpedia.org/property/noOfHouse"
40,"http://dbpedia.org/property/rev5score"
6460,"http://dbpedia.org/property/manageryears"
1,"http://dbpedia.org/property/oflc"
1,"http://dbpedia.org/property/tur"
1,"http://dbpedia.org/property/mapsizeY"
9,"http://dbpedia.org/property/coaching"
1,"http://dbpedia.org/property/pre2name"
720,"http://dbpedia.org/property/romajititle"
4,"http://dbpedia.org/property/primaryLegislation"
3,"http://dbpedia.org/property/mimp3y"
4,"http://dbpedia.org/property/week1816Color"
1,"http://dbpedia.org/property/localTelevision"
5,"http://dbpedia.org/property/ordinal9Fs"
6,"http://dbpedia.org/property/abortionType"
3,"http://dbpedia.org/property/fox"
3,"http://dbpedia.org/property/homonyms"
19,"http://dbpedia.org/property/secCik"
2,"http://dbpedia.org/property/nebulaw"
529,"http://dbpedia.org/property/inaugural"
1,"http://dbpedia.org/property/fusionGenres"
1,"http://dbpedia.org/property/acquisition"
2411,"http://dbpedia.org/property/parking"
1,"http://dbpedia.org/property/stat25value"
4,"http://dbpedia.org/property/removeDate"
91,"http://dbpedia.org/property/hm15Enter"
315,"http://dbpedia.org/property/constellation"
10,"http://dbpedia.org/property/deities"
3,"http://dbpedia.org/property/stateSong"
1257,"http://dbpedia.org/property/reason"
1,"http://dbpedia.org/property/a/manager"
12,"http://dbpedia.org/property/rd1Score27Agg"
1,"http://dbpedia.org/property/legColor"
1,"http://dbpedia.org/property/russianName"
1,"http://dbpedia.org/property/lastRevision"
7,"http://dbpedia.org/property/tableName"
1,"http://dbpedia.org/property/qtrScore2Agg"
1,"http://dbpedia.org/property/discographySingles"
1,"http://dbpedia.org/property/attorneys"
14,"http://dbpedia.org/property/enname"
1,"http://dbpedia.org/property/bodyweight"
2,"http://dbpedia.org/property/filmVersion"
135,"http://dbpedia.org/property/margin"
1,"http://dbpedia.org/property/certificaition"
2,"http://dbpedia.org/property/sortket"
1,"http://dbpedia.org/property/presentLocationIndustry"
6,"http://dbpedia.org/property/powersup"
56,"http://dbpedia.org/property/lockuptype"
1,"http://dbpedia.org/property/conlosses"
8,"http://dbpedia.org/ontology/vicePrincipal"
1,"http://dbpedia.org/property/no.Season_percent_28s_percent_29"
1,"http://dbpedia.org/property/otherActs"
1,"http://dbpedia.org/property/scout"
1,"http://dbpedia.org/property/siamzoneId"
1915,"http://dbpedia.org/ontology/bodyStyle"
3,"http://dbpedia.org/property/weathering"
264,"http://dbpedia.org/property/portfolio"
1,"http://dbpedia.org/property/dataPibPerCapita"
19,"http://dbpedia.org/property/stack"
3,"http://dbpedia.org/property/competition4winner"
1,"http://dbpedia.org/property/shortenedVersions"
187,"http://dbpedia.org/property/dischargeMax"
46,"http://dbpedia.org/property/othertournamentsdoubles"
1,"http://dbpedia.org/property/opensecretspath"
35,"http://dbpedia.org/property/orbitalInsertionDate"
580,"http://dbpedia.org/property/tree"
1,"http://dbpedia.org/property/taiteilijanimet"
160,"http://dbpedia.org/property/yearcend"
1,"http://dbpedia.org/property/namedroutes"
1,"http://dbpedia.org/property/cerviceyears"
52,"http://dbpedia.org/property/foundedOn"
32,"http://dbpedia.org/property/arts"
12,"http://dbpedia.org/property/week425Color"
9,"http://dbpedia.org/property/breakout"
6,"http://dbpedia.org/property/hypertransportSlowUnit"
1,"http://dbpedia.org/property/winnercolor"
1,"http://dbpedia.org/property/bar6BorderWidth"
1,"http://dbpedia.org/property/decors"
1,"http://dbpedia.org/property/rolesDonned"
1,"http://dbpedia.org/property/populace"
18,"http://dbpedia.org/property/trackMap"
34,"http://dbpedia.org/property/unitname"
2,"http://dbpedia.org/property/vitkMcg"
18,"http://dbpedia.org/property/establishedDates"
8,"http://dbpedia.org/property/away9pos"
8,"http://dbpedia.org/property/rd1Score13firstleg"
1,"http://dbpedia.org/property/communityAndCulturalLiaison"
1,"http://dbpedia.org/property/narrowsize"
2,"http://dbpedia.org/property/cabinet2Begin"
2,"http://dbpedia.org/property/vistitorTotal"
1,"http://dbpedia.org/property/person4name"
4,"http://dbpedia.org/property/demo"
2,"http://dbpedia.org/property/peak10b"
624,"http://dbpedia.org/ontology/campusType"
1,"http://dbpedia.org/property/headOfCranbrookKingswoodUpperSchool"
786,"http://dbpedia.org/property/charge"
9,"http://dbpedia.org/property/ng"
56,"http://dbpedia.org/property/marHum"
27,"http://dbpedia.org/property/mapCue"
1,"http://dbpedia.org/property/villageCode"
42,"http://dbpedia.org/property/nfc3Div"
2,"http://dbpedia.org/property/insertWorst"
7,"http://dbpedia.org/property/airportName"
1,"http://dbpedia.org/property/cabinetend"
1,"http://dbpedia.org/property/taxCut"
1,"http://dbpedia.org/property/bowlRecord"
5752,"http://dbpedia.org/property/countryType"
1,"http://dbpedia.org/property/livesNow"
69,"http://dbpedia.org/property/wr"
7,"http://dbpedia.org/property/heightRound"
39,"http://dbpedia.org/property/adjectives"
3,"http://dbpedia.org/property/heightChoir"
1,"http://dbpedia.org/property/areaMetroFootnotes"
95,"http://dbpedia.org/property/houseleader"
171,"http://dbpedia.org/property/countryLargestCityPopulation"
1,"http://dbpedia.org/property/areaOfResponsibility"
1,"http://dbpedia.org/property/_1upGba"
6,"http://dbpedia.org/property/chartd"
1,"http://dbpedia.org/property/parentCoordinator"
1,"http://dbpedia.org/property/aids_percent_25"
1,"http://dbpedia.org/property/breakUp"
12,"http://dbpedia.org/property/week55Color"
1,"http://dbpedia.org/property/kickoff"
1,"http://dbpedia.org/property/rainFall"
1,"http://dbpedia.org/property/celebratedBy"
1,"http://dbpedia.org/property/finishDate"
1,"http://dbpedia.org/property/episode_percent_21Style"
10,"http://dbpedia.org/property/tkseats"
1,"http://dbpedia.org/property/landline"
6,"http://dbpedia.org/property/rd1Score08aggregate"
1,"http://dbpedia.org/property/news_percent_26SportsWriter"
1,"http://dbpedia.org/property/book_percent_26Lyrics"
1,"http://dbpedia.org/property/conjugate"
162,"http://dbpedia.org/property/finalfourarena"
1,"http://dbpedia.org/property/gnp"
1,"http://dbpedia.org/property/corporal"
1,"http://dbpedia.org/property/frTotalPopulationEstimateYear"
1,"http://dbpedia.org/property/dicPrecip"
2,"http://dbpedia.org/property/doctoralAdvisors"
2,"http://dbpedia.org/property/founder_percent_26Patron"
16,"http://dbpedia.org/property/per"
1,"http://dbpedia.org/property/octRainfallMm"
2,"http://dbpedia.org/property/fromMixtape"
3,"http://dbpedia.org/property/pumpingStationsNo"
2,"http://dbpedia.org/property/commonNames"
34,"http://dbpedia.org/property/frameRate"
1,"http://dbpedia.org/property/panthothenicMg"
232,"http://dbpedia.org/property/firstchamp"
665,"http://dbpedia.org/property/citations"
51,"http://dbpedia.org/property/textileType"
670,"http://dbpedia.org/property/mainInterests"
2,"http://dbpedia.org/property/occupied"
17,"http://dbpedia.org/property/destroyed"
14,"http://dbpedia.org/property/interiorEnd"
2,"http://dbpedia.org/property/contextDate"
189,"http://dbpedia.org/property/p1linebackground"
1022,"http://dbpedia.org/property/articleRoute"
1,"http://dbpedia.org/property/prchar"
2,"http://dbpedia.org/property/rd5bTeam"
21,"http://dbpedia.org/property/batteries"
1,"http://dbpedia.org/property/filmwebNr"
15,"http://dbpedia.org/property/routenumbers"
19,"http://dbpedia.org/property/tourneyStart"
6,"http://dbpedia.org/property/grossWeightNote"
1,"http://dbpedia.org/property/meanUndergraduateGpa"
3,"http://dbpedia.org/property/b1t1bat"
1,"http://dbpedia.org/property/fisheryEezPp"
30,"http://dbpedia.org/property/cesarawards"
12,"http://dbpedia.org/property/gpr"
20,"http://dbpedia.org/property/optimal"
20,"http://dbpedia.org/property/wildCard"
36,"http://dbpedia.org/property/imageComm"
2,"http://dbpedia.org/property/lowResolution"
2,"http://dbpedia.org/property/hm52Enter"
3,"http://dbpedia.org/property/bodyStyle_percent_28s_percent_29"
1444,"http://dbpedia.org/ontology/locatedInArea"
368,"http://dbpedia.org/property/teachingStaff"
2,"http://dbpedia.org/property/altitudeMain"
44348,"http://dbpedia.org/property/nationality"
6,"http://dbpedia.org/property/eur"
449,"http://dbpedia.org/property/legalUs"
4,"http://dbpedia.org/property/ascribedTo"
68,"http://dbpedia.org/property/schoolboardname"
9,"http://dbpedia.org/property/missiontype"
10,"http://dbpedia.org/property/lockNote"
5554,"http://dbpedia.org/property/article"
19,"http://dbpedia.org/property/paceCar"
1,"http://dbpedia.org/property/whlDraftYear"
1,"http://dbpedia.org/property/almaMata"
90,"http://dbpedia.org/property/pronounce"
1,"http://dbpedia.org/property/officeLeaderName"
1,"http://dbpedia.org/property/johnBarryNusum_percent_2817_percent_29HomeStadium"
102,"http://dbpedia.org/property/baseballfield"
1,"http://dbpedia.org/property/areaLandSqKm"
3,"http://dbpedia.org/property/rd3Score1a"
1093,"http://dbpedia.org/property/release"
67,"http://dbpedia.org/property/achievements"
179,"http://dbpedia.org/property/firstengairdate"
1,"http://dbpedia.org/property/assistantMgr"
2,"http://dbpedia.org/property/hazMat"
1,"http://dbpedia.org/property/rallele3b"
1,"http://dbpedia.org/property/footNote"
1,"http://dbpedia.org/property/socialDepartmentHead"
4,"http://dbpedia.org/property/opp2ppPrevious"
2,"http://dbpedia.org/property/ilUsa"
1,"http://dbpedia.org/property/coachyeardstart"
1,"http://dbpedia.org/property/corporateMotto"
33,"http://dbpedia.org/property/portrayedby"
31,"http://dbpedia.org/property/_3v1b"
1,"http://dbpedia.org/property/bb"
1,"http://dbpedia.org/property/associate9End"
1,"http://dbpedia.org/property/ageOfDeath"
43,"http://dbpedia.org/property/source1LongD"
6,"http://dbpedia.org/property/shipHorsepower"
55,"http://dbpedia.org/property/peggedWith"
27,"http://dbpedia.org/property/prayer"
8,"http://dbpedia.org/property/away11pos"
1,"http://dbpedia.org/property/divisio_percent_3ClinkRel"
2,"http://dbpedia.org/property/t10high"
55,"http://dbpedia.org/property/valvetype"
1,"http://dbpedia.org/property/methodology"
1,"http://dbpedia.org/property/theCountySeatInBigHornCounty.CallsignMeaning"
1,"http://dbpedia.org/property/designatedNhld"
53,"http://dbpedia.org/property/releasing"
1,"http://dbpedia.org/property/_percent_3CimgAttribute"
12,"http://dbpedia.org/property/hantu"
3,"http://dbpedia.org/property/_percent_3CaHref"
3,"http://dbpedia.org/property/i1Disease"
2,"http://dbpedia.org/property/overlay19left"
7,"http://dbpedia.org/property/rd4bTeam"
1,"http://dbpedia.org/property/jacobCampo"
10,"http://dbpedia.org/property/week1412Color"
1,"http://dbpedia.org/property/_percent_27_percent_27Name"
1,"http://dbpedia.org/property/paants"
1,"http://dbpedia.org/property/coaName"
47,"http://dbpedia.org/property/worldAthlete"
35773,"http://dbpedia.org/property/format"
42,"http://dbpedia.org/property/_2split"
178,"http://dbpedia.org/property/valvegear"
1,"http://dbpedia.org/property/wingAreaAlt"
293,"http://dbpedia.org/property/designatedOther1Link"
1,"http://dbpedia.org/property/deied"
370,"http://dbpedia.org/ontology/fuelCapacity"
28,"http://dbpedia.org/property/electricCharge"
44,"http://dbpedia.org/property/onm"
42,"http://dbpedia.org/property/dqWins"
5,"http://dbpedia.org/property/locationImage"
51,"http://dbpedia.org/property/atcvet"
1,"http://dbpedia.org/property/_percent_7B_percent_7CAlign"
6,"http://dbpedia.org/property/Office"
4,"http://dbpedia.org/property/wikipedia"
1,"http://dbpedia.org/property/tourque"
62,"http://dbpedia.org/property/leader3Type"
1,"http://dbpedia.org/property/occupat"
1,"http://dbpedia.org/property/tye"
12,"http://dbpedia.org/property/postnomial"
6,"http://dbpedia.org/property/termBegin"
1,"http://dbpedia.org/property/populationCityProper"
129,"http://dbpedia.org/property/hair"
279,"http://dbpedia.org/property/watts"
1,"http://dbpedia.org/property/energyConsumptionPer100Km"
1,"http://dbpedia.org/property/totalFuelCapacityOf9MainTanks"
1,"http://dbpedia.org/property/familyNieces/nephews"
1565,"http://dbpedia.org/property/namerom"
5,"http://dbpedia.org/property/fullTitle"
21,"http://dbpedia.org/property/areaWaterRound"
257,"http://dbpedia.org/property/bbr"
1,"http://dbpedia.org/property/period13Text"
13,"http://dbpedia.org/property/upperCaption"
1,"http://dbpedia.org/property/tpb_percent_21"
45,"http://dbpedia.org/property/americann"
2,"http://dbpedia.org/property/notableGuitars"
1,"http://dbpedia.org/property/malayalamTransliteration"
3,"http://dbpedia.org/property/areaCityKm"
7,"http://dbpedia.org/property/shorttitle"
1,"http://dbpedia.org/property/ruralpct"
1,"http://dbpedia.org/property/portsUsed"
1,"http://dbpedia.org/property/superheroCrossover"
44,"http://dbpedia.org/property/collection"
11,"http://dbpedia.org/property/week716Color"
1,"http://dbpedia.org/property/principalWorks"
631,"http://dbpedia.org/property/hPatternB"
107,"http://dbpedia.org/property/telescope1Type"
1,"http://dbpedia.org/property/headlines"
785,"http://dbpedia.org/property/prior"
65,"http://dbpedia.org/property/rounds"
1,"http://dbpedia.org/property/landingField"
1,"http://dbpedia.org/property/caretakerManager"
1,"http://dbpedia.org/property/charityNumber"
3,"http://dbpedia.org/property/extraCover1Lower"
20,"http://dbpedia.org/property/endianness"
437,"http://dbpedia.org/property/ind2avg"
85,"http://dbpedia.org/property/areaScale"
16,"http://dbpedia.org/property/sitz"
1,"http://dbpedia.org/property/famousDialogu"
16,"http://dbpedia.org/property/countrytag"
2,"http://dbpedia.org/property/foamUnits"
1,"http://dbpedia.org/property/languageType"
1,"http://dbpedia.org/property/mica"
8,"http://dbpedia.org/property/_2blank"
33,"http://dbpedia.org/property/c4g"
20,"http://dbpedia.org/property/worldLeagueBest"
379,"http://dbpedia.org/property/imageLink"
73,"http://dbpedia.org/property/interval"
8,"http://dbpedia.org/property/magnettype"
21,"http://dbpedia.org/property/countryCapitalCity"
17,"http://dbpedia.org/ontology/meanTemperature"
10,"http://dbpedia.org/property/_1d"
17351,"http://dbpedia.org/property/logo"
61,"http://dbpedia.org/property/launchPad"
20,"http://dbpedia.org/property/bodyclass"
12,"http://dbpedia.org/property/yearestart"
1,"http://dbpedia.org/property/lowestRegion"
28,"http://dbpedia.org/property/benefits"
1,"http://dbpedia.org/property/populationAsOfYear"
1,"http://dbpedia.org/property/stage5name"
8060,"http://dbpedia.org/property/numEmployees"
1,"http://dbpedia.org/property/marketedBy"
1,"http://dbpedia.org/property/total_percent_24_percent_28org_percent_2BRen_percent_29"
551,"http://dbpedia.org/ontology/relative"
57,"http://dbpedia.org/property/literacyRate"
33,"http://dbpedia.org/property/p2aname"
8,"http://dbpedia.org/property/poleTimeR"
1,"http://dbpedia.org/property/trialLength"
147,"http://dbpedia.org/property/repstatsend"
11073,"http://dbpedia.org/property/capacity"
2,"http://dbpedia.org/property/imdbName"
1,"http://dbpedia.org/property/senatepresident"
1,"http://dbpedia.org/property/significantWorks"
24,"http://dbpedia.org/property/titletext"
2,"http://dbpedia.org/property/teamxbox"
573,"http://dbpedia.org/property/survivors"
1,"http://dbpedia.org/property/_percent_27_percent_27_percent_27succession"
1,"http://dbpedia.org/property/originalDesigner"
818,"http://dbpedia.org/property/odiBestBowling"
3383,"http://dbpedia.org/property/fangraphs"
260,"http://dbpedia.org/property/busconnect"
948,"http://dbpedia.org/property/entrezgene"
3,"http://dbpedia.org/property/teampoints"
1,"http://dbpedia.org/property/lang2Name"
1,"http://dbpedia.org/property/exsuperintendent"
3,"http://dbpedia.org/property/feedSystem"
39,"http://dbpedia.org/property/pumpType"
1,"http://dbpedia.org/property/britishairdate"
3,"http://dbpedia.org/property/bitdepth"
29,"http://dbpedia.org/property/taluk"
25,"http://dbpedia.org/property/inbound"
1,"http://dbpedia.org/property/topScorers"
51,"http://dbpedia.org/property/teamsInvolved"
1,"http://dbpedia.org/property/against"
153,"http://dbpedia.org/property/water"
1,"http://dbpedia.org/property/nationalLeague"
2,"http://dbpedia.org/property/commandant"
1,"http://dbpedia.org/property/serocw"
22941,"http://dbpedia.org/property/weight"
119,"http://dbpedia.org/property/recordedBy"
5,"http://dbpedia.org/property/weblabel"
276,"http://dbpedia.org/property/da"
1,"http://dbpedia.org/property/firebox"
49,"http://dbpedia.org/property/p2stopno"
1,"http://dbpedia.org/property/_percent_2807371_percent_29PostalCode"
167,"http://dbpedia.org/property/romaji"
1,"http://dbpedia.org/property/_percent_27_percent_27SisterStations"
2,"http://dbpedia.org/property/toofewopinions"
1,"http://dbpedia.org/property/road9Comment"
38,"http://dbpedia.org/property/yield"
20,"http://dbpedia.org/ontology/aircraftInterceptor"
64,"http://dbpedia.org/property/fastTimeMotogp"
2,"http://dbpedia.org/property/musicalDirector"
1305,"http://dbpedia.org/property/icyears"
3,"http://dbpedia.org/property/developmentName"
1,"http://dbpedia.org/property/settings"
14,"http://dbpedia.org/property/week514Color"
1,"http://dbpedia.org/property/stat32label"
2,"http://dbpedia.org/property/datesExcavated"
1,"http://dbpedia.org/property/nolabels"
1,"http://dbpedia.org/property/proChancellors"
1,"http://dbpedia.org/property/numberOfCurrentTenants"
11,"http://dbpedia.org/property/rd1Score18Agg"
7,"http://dbpedia.org/property/subhdrBgcolor"
1,"http://dbpedia.org/property/managedFunds"
46,"http://dbpedia.org/property/chapterlistcol"
1,"http://dbpedia.org/property/areaInKm_percent_3Csup_percent_3E2_percent_3C/sup_percent_3E"
1,"http://dbpedia.org/property/latestMacVersion"
1,"http://dbpedia.org/property/mottoBuzzwords"
26,"http://dbpedia.org/property/sbkRaceStarts"
86,"http://dbpedia.org/property/wclDivision"
110,"http://dbpedia.org/property/sepPrecipCm"
16,"http://dbpedia.org/property/lang1Content"
3480,"http://dbpedia.org/property/congress"
12,"http://dbpedia.org/property/homeOt"
1,"http://dbpedia.org/property/newVehicleCodeRange"
1,"http://dbpedia.org/property/townIdiot"
31,"http://dbpedia.org/property/numberEpisodes"
25,"http://dbpedia.org/property/fcbkt"
94,"http://dbpedia.org/property/coachlosses"
9,"http://dbpedia.org/property/urbanPopDate"
12,"http://dbpedia.org/property/infrastructure"
1,"http://dbpedia.org/property/caaption"
452,"http://dbpedia.org/ontology/stylisticOrigin"
138,"http://dbpedia.org/property/asOf"
4,"http://dbpedia.org/property/formerPupils"
2812,"http://dbpedia.org/property/hanja"
28,"http://dbpedia.org/property/archive"
7667,"http://dbpedia.org/property/nextRoute"
1,"http://dbpedia.org/property/tren_percent_C3_percent_ADrky"
3,"http://dbpedia.org/property/ruYouthyears"
2,"http://dbpedia.org/property/studenttrustees"
1,"http://dbpedia.org/property/chartedAt"
1,"http://dbpedia.org/property/dogsAsOf"
1,"http://dbpedia.org/property/areaTotalKm2_percent_28metro_percent_29"
2,"http://dbpedia.org/property/gpu2rec"
1,"http://dbpedia.org/property/mostCups"
1,"http://dbpedia.org/property/cenyTony"
1,"http://dbpedia.org/property/lowestHomeAttendance"
1,"http://dbpedia.org/property/period9Left"
1,"http://dbpedia.org/property/natioanlOrigin"
1,"http://dbpedia.org/property/physicsProf"
